id,name
GO:0035947,regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter
GO:0035948,positive regulation of gluconeogenesis by positive regulation of transcription from RNA polymerase II promoter
GO:0035962,response to interleukin-13
GO:0035963,cellular response to interleukin-13
GO:0035964,COPI-coated vesicle budding
GO:0035965,cardiolipin acyl-chain remodeling
GO:0035966,response to topologically incorrect protein
GO:0035967,cellular response to topologically incorrect protein
GO:0035970,peptidyl-threonine dephosphorylation
GO:0035973,aggrephagy
GO:0035977,protein deglycosylation involved in glycoprotein catabolic process
GO:0035986,senescence-associated heterochromatin focus assembly
GO:0035987,endodermal cell differentiation
GO:0035988,chondrocyte proliferation
GO:0035989,tendon development
GO:0035990,tendon cell differentiation
GO:0035992,tendon formation
GO:0035993,deltoid tuberosity development
GO:0035994,response to muscle stretch
GO:0035995,detection of muscle stretch
GO:0035999,tetrahydrofolate interconversion
GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress
GO:0036005,response to macrophage colony-stimulating factor
GO:0036006,cellular response to macrophage colony-stimulating factor stimulus
GO:0036010,protein localization to endosome
GO:0036015,response to interleukin-3
GO:0036016,cellular response to interleukin-3
GO:0036017,response to erythropoietin
GO:0036018,cellular response to erythropoietin
GO:0036022,limb joint morphogenesis
GO:0036023,embryonic skeletal limb joint morphogenesis
GO:0036035,osteoclast development
GO:0036037,"CD8-positive, alpha-beta T cell activation"
GO:0036065,fucosylation
GO:0036066,protein O-linked fucosylation
GO:0036072,direct ossification
GO:0036075,replacement ossification
GO:0036089,cleavage furrow formation
GO:0036091,positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress
GO:0036092,phosphatidylinositol-3-phosphate biosynthetic process
GO:0036093,germ cell proliferation
GO:0036100,leukotriene catabolic process
GO:0036101,leukotriene B4 catabolic process
GO:0036102,leukotriene B4 metabolic process
GO:0036109,alpha-linolenic acid metabolic process
GO:0036112,medium-chain fatty-acyl-CoA metabolic process
GO:0036115,fatty-acyl-CoA catabolic process
GO:0036119,response to platelet-derived growth factor
GO:0036120,cellular response to platelet-derived growth factor stimulus
GO:0036123,histone H3-K9 dimethylation
GO:0036124,histone H3-K9 trimethylation
GO:0036148,phosphatidylglycerol acyl-chain remodeling
GO:0036149,phosphatidylinositol acyl-chain remodeling
GO:0036150,phosphatidylserine acyl-chain remodeling
GO:0036151,phosphatidylcholine acyl-chain remodeling
GO:0036152,phosphatidylethanolamine acyl-chain remodeling
GO:0036155,acylglycerol acyl-chain remodeling
GO:0036158,outer dynein arm assembly
GO:0036159,inner dynein arm assembly
GO:0036215,response to stem cell factor
GO:0036216,cellular response to stem cell factor stimulus
GO:0036230,granulocyte activation
GO:0036233,glycine import
GO:0036245,cellular response to menadione
GO:0036257,multivesicular body organization
GO:0036258,multivesicular body assembly
GO:0036260,RNA capping
GO:0036265,RNA (guanine-N7)-methylation
GO:0036270,response to diuretic
GO:0036273,response to statin
GO:0036276,response to antidepressant
GO:0036289,peptidyl-serine autophosphorylation
GO:0036292,DNA rewinding
GO:0036293,response to decreased oxygen levels
GO:0036294,cellular response to decreased oxygen levels
GO:0036295,cellular response to increased oxygen levels
GO:0036296,response to increased oxygen levels
GO:0036297,interstrand cross-link repair
GO:0036302,atrioventricular canal development
GO:0036303,lymph vessel morphogenesis
GO:0036304,umbilical cord morphogenesis
GO:0036309,protein localization to M-band
GO:0036314,response to sterol
GO:0036315,cellular response to sterol
GO:0036324,vascular endothelial growth factor receptor-2 signaling pathway
GO:0036336,dendritic cell migration
GO:0036342,post-anal tail morphogenesis
GO:0036344,platelet morphogenesis
GO:0036353,histone H2A-K119 monoubiquitination
GO:0036367,light adaption
GO:0036376,sodium ion export from cell
GO:0036378,calcitriol biosynthetic process from calciol
GO:0036413,histone H3-R26 citrullination
GO:0036414,histone citrullination
GO:0036438,maintenance of lens transparency
GO:0036444,calcium ion transmembrane import into mitochondrion
GO:0036445,neuronal stem cell division
GO:0036451,cap mRNA methylation
GO:0036462,TRAIL-activated apoptotic signaling pathway
GO:0036465,synaptic vesicle recycling
GO:0036473,cell death in response to oxidative stress
GO:0036474,cell death in response to hydrogen peroxide
GO:0036481,intrinsic apoptotic signaling pathway in response to hydrogen peroxide
GO:0036484,trunk neural crest cell migration
GO:0036486,ventral trunk neural crest cell migration
GO:0036490,regulation of translation in response to endoplasmic reticulum stress
GO:0036491,regulation of translation initiation in response to endoplasmic reticulum stress
GO:0036492,eiF2alpha phosphorylation in response to endoplasmic reticulum stress
GO:0036493,positive regulation of translation in response to endoplasmic reticulum stress
GO:0036496,regulation of translational initiation by eIF2 alpha dephosphorylation
GO:0036498,IRE1-mediated unfolded protein response
GO:0036499,PERK-mediated unfolded protein response
GO:0036500,ATF6-mediated unfolded protein response
GO:0036503,ERAD pathway
GO:0036506,maintenance of unfolded protein
GO:0036507,protein demannosylation
GO:0036508,"protein alpha-1,2-demannosylation"
GO:0036509,trimming of terminal mannose on B branch
GO:0038001,paracrine signaling
GO:0038003,opioid receptor signaling pathway
GO:0038007,netrin-activated signaling pathway
GO:0038018,Wnt receptor catabolic process
GO:0038026,reelin-mediated signaling pathway
GO:0038027,apolipoprotein A-I-mediated signaling pathway
GO:0038028,insulin receptor signaling pathway via phosphatidylinositol 3-kinase
GO:0038030,non-canonical Wnt signaling pathway via MAPK cascade
GO:0038031,non-canonical Wnt signaling pathway via JNK cascade
GO:0038033,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway
GO:0038034,signal transduction in absence of ligand
GO:0038043,interleukin-5-mediated signaling pathway
GO:0038060,nitric oxide-cGMP-mediated signaling pathway
GO:0038061,NIK/NF-kappaB signaling
GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway
GO:0038065,collagen-activated signaling pathway
GO:0038066,p38MAPK cascade
GO:0038083,peptidyl-tyrosine autophosphorylation
GO:0038084,vascular endothelial growth factor signaling pathway
GO:0038086,VEGF-activated platelet-derived growth factor receptor signaling pathway
GO:0038089,positive regulation of cell migration by vascular endothelial growth factor signaling pathway
GO:0038091,positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway
GO:0038092,nodal signaling pathway
GO:0038093,Fc receptor signaling pathway
GO:0038094,Fc-gamma receptor signaling pathway
GO:0038095,Fc-epsilon receptor signaling pathway
GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis
GO:0038098,sequestering of BMP from receptor via BMP binding
GO:0038107,nodal signaling pathway involved in determination of left/right asymmetry
GO:0038108,negative regulation of appetite by leptin-mediated signaling pathway
GO:0038109,Kit signaling pathway
GO:0038110,interleukin-2-mediated signaling pathway
GO:0038111,interleukin-7-mediated signaling pathway
GO:0038112,interleukin-8-mediated signaling pathway
GO:0038123,toll-like receptor TLR1:TLR2 signaling pathway
GO:0038124,toll-like receptor TLR6:TLR2 signaling pathway
GO:0038127,ERBB signaling pathway
GO:0038128,ERBB2 signaling pathway
GO:0038145,macrophage colony-stimulating factor signaling pathway
GO:0038155,interleukin-23-mediated signaling pathway
GO:0038156,interleukin-3-mediated signaling pathway
GO:0038158,granulocyte colony-stimulating factor signaling pathway
GO:0038161,prolactin signaling pathway
GO:0038162,erythropoietin-mediated signaling pathway
GO:0038163,thrombopoietin-mediated signaling pathway
GO:0038165,oncostatin-M-mediated signaling pathway
GO:0038166,angiotensin-activated signaling pathway
GO:0038169,somatostatin receptor signaling pathway
GO:0038170,somatostatin signaling pathway
GO:0038171,cannabinoid signaling pathway
GO:0038179,neurotrophin signaling pathway
GO:0038180,nerve growth factor signaling pathway
GO:0038183,bile acid signaling pathway
GO:0038188,cholecystokinin signaling pathway
GO:0038189,neuropilin signaling pathway
GO:0038190,VEGF-activated neuropilin signaling pathway
GO:0038194,thyroid-stimulating hormone signaling pathway
GO:0038203,TORC2 signaling
GO:0039003,pronephric field specification
GO:0039017,pattern specification involved in pronephros development
GO:0039019,pronephric nephron development
GO:0039020,pronephric nephron tubule development
GO:0039519,modulation by virus of host autophagy
GO:0039526,modulation by virus of host apoptotic process
GO:0039528,cytoplasmic pattern recognition receptor signaling pathway in response to virus
GO:0039529,RIG-I signaling pathway
GO:0039530,MDA-5 signaling pathway
GO:0039531,regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway
GO:0039532,negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway
GO:0039533,regulation of MDA-5 signaling pathway
GO:0039534,negative regulation of MDA-5 signaling pathway
GO:0039535,regulation of RIG-I signaling pathway
GO:0039536,negative regulation of RIG-I signaling pathway
GO:0039656,modulation by virus of host gene expression
GO:0039663,membrane fusion involved in viral entry into host cell
GO:0039689,negative stranded viral RNA replication
GO:0039692,single stranded viral RNA replication via double stranded DNA intermediate
GO:0039694,viral RNA genome replication
GO:0039702,viral budding via host ESCRT complex
GO:0039703,RNA replication
GO:0040001,establishment of mitotic spindle localization
GO:0040007,growth
GO:0040008,regulation of growth
GO:0040009,regulation of growth rate
GO:0040012,regulation of locomotion
GO:0040013,negative regulation of locomotion
GO:0040014,regulation of multicellular organism growth
GO:0040015,negative regulation of multicellular organism growth
GO:0040016,embryonic cleavage
GO:0040017,positive regulation of locomotion
GO:0040018,positive regulation of multicellular organism growth
GO:0040019,positive regulation of embryonic development
GO:0040020,regulation of meiotic nuclear division
GO:0040023,establishment of nucleus localization
GO:0040029,"regulation of gene expression, epigenetic"
GO:0040031,snRNA modification
GO:0040033,"negative regulation of translation, ncRNA-mediated"
GO:0040034,"regulation of development, heterochronic"
GO:0040036,regulation of fibroblast growth factor receptor signaling pathway
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway
GO:0040038,polar body extrusion after meiotic divisions
GO:0042026,protein refolding
GO:0042035,regulation of cytokine biosynthetic process
GO:0042036,negative regulation of cytokine biosynthetic process
GO:0042044,fluid transport
GO:0042045,epithelial fluid transport
GO:0042048,olfactory behavior
GO:0042053,regulation of dopamine metabolic process
GO:0042058,regulation of epidermal growth factor receptor signaling pathway
GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway
GO:0042060,wound healing
GO:0042063,gliogenesis
GO:0042069,regulation of catecholamine metabolic process
GO:0042073,intraciliary transport
GO:0042074,cell migration involved in gastrulation
GO:0042078,germ-line stem cell division
GO:0042088,T-helper 1 type immune response
GO:0042089,cytokine biosynthetic process
GO:0042092,type 2 immune response
GO:0042093,T-helper cell differentiation
GO:0042094,interleukin-2 biosynthetic process
GO:0042095,interferon-gamma biosynthetic process
GO:0042098,T cell proliferation
GO:0042100,B cell proliferation
GO:0042102,positive regulation of T cell proliferation
GO:0042104,positive regulation of activated T cell proliferation
GO:0042107,cytokine metabolic process
GO:0042108,positive regulation of cytokine biosynthetic process
GO:0042109,lymphotoxin A biosynthetic process
GO:0042110,T cell activation
GO:0042113,B cell activation
GO:0042116,macrophage activation
GO:0042117,monocyte activation
GO:0042118,endothelial cell activation
GO:0042119,neutrophil activation
GO:0042126,nitrate metabolic process
GO:0042129,regulation of T cell proliferation
GO:0042130,negative regulation of T cell proliferation
GO:0042133,neurotransmitter metabolic process
GO:0042135,neurotransmitter catabolic process
GO:0042136,neurotransmitter biosynthetic process
GO:0042137,sequestering of neurotransmitter
GO:0042138,meiotic DNA double-strand break formation
GO:0042147,"retrograde transport, endosome to Golgi"
GO:0042148,strand invasion
GO:0042149,cellular response to glucose starvation
GO:0042157,lipoprotein metabolic process
GO:0042158,lipoprotein biosynthetic process
GO:0042159,lipoprotein catabolic process
GO:0042167,heme catabolic process
GO:0042168,heme metabolic process
GO:0042176,regulation of protein catabolic process
GO:0042177,negative regulation of protein catabolic process
GO:0042178,xenobiotic catabolic process
GO:0042180,cellular ketone metabolic process
GO:0042181,ketone biosynthetic process
GO:0042182,ketone catabolic process
GO:0042196,chlorinated hydrocarbon metabolic process
GO:0042197,halogenated hydrocarbon metabolic process
GO:0042214,terpene metabolic process
GO:0042219,cellular modified amino acid catabolic process
GO:0042220,response to cocaine
GO:0042226,interleukin-6 biosynthetic process
GO:0042245,RNA repair
GO:0042246,tissue regeneration
GO:0042249,establishment of planar polarity of embryonic epithelium
GO:0042254,ribosome biogenesis
GO:0042255,ribosome assembly
GO:0042256,mature ribosome assembly
GO:0042262,DNA protection
GO:0042264,peptidyl-aspartic acid hydroxylation
GO:0042267,natural killer cell mediated cytotoxicity
GO:0042268,regulation of cytolysis
GO:0042269,regulation of natural killer cell mediated cytotoxicity
GO:0042270,protection from natural killer cell mediated cytotoxicity
GO:0042271,susceptibility to natural killer cell mediated cytotoxicity
GO:0042273,ribosomal large subunit biogenesis
GO:0042274,ribosomal small subunit biogenesis
GO:0042275,error-free postreplication DNA repair
GO:0042276,error-prone translesion synthesis
GO:0042278,purine nucleoside metabolic process
GO:0042297,vocal learning
GO:0042303,molting cycle
GO:0042304,regulation of fatty acid biosynthetic process
GO:0042306,regulation of protein import into nucleus
GO:0042307,positive regulation of protein import into nucleus
GO:0042308,negative regulation of protein import into nucleus
GO:0042309,homoiothermy
GO:0042310,vasoconstriction
GO:0042311,vasodilation
GO:0042312,regulation of vasodilation
GO:0042320,"regulation of circadian sleep/wake cycle, REM sleep"
GO:0042321,"negative regulation of circadian sleep/wake cycle, sleep"
GO:0042322,"negative regulation of circadian sleep/wake cycle, REM sleep"
GO:0042323,"negative regulation of circadian sleep/wake cycle, non-REM sleep"
GO:0042326,negative regulation of phosphorylation
GO:0042330,taxis
GO:0042335,cuticle development
GO:0042339,keratan sulfate metabolic process
GO:0042340,keratan sulfate catabolic process
GO:0042345,regulation of NF-kappaB import into nucleus
GO:0042346,positive regulation of NF-kappaB import into nucleus
GO:0042347,negative regulation of NF-kappaB import into nucleus
GO:0042350,GDP-L-fucose biosynthetic process
GO:0042351,'de novo' GDP-L-fucose biosynthetic process
GO:0042354,L-fucose metabolic process
GO:0042355,L-fucose catabolic process
GO:0042357,thiamine diphosphate metabolic process
GO:0042359,vitamin D metabolic process
GO:0042360,vitamin E metabolic process
GO:0042361,menaquinone catabolic process
GO:0042362,fat-soluble vitamin biosynthetic process
GO:0042363,fat-soluble vitamin catabolic process
GO:0042364,water-soluble vitamin biosynthetic process
GO:0042368,vitamin D biosynthetic process
GO:0042369,vitamin D catabolic process
GO:0042373,vitamin K metabolic process
GO:0042374,phylloquinone metabolic process
GO:0042376,phylloquinone catabolic process
GO:0042377,vitamin K catabolic process
GO:0042384,cilium assembly
GO:0042391,regulation of membrane potential
GO:0042398,cellular modified amino acid biosynthetic process
GO:0042401,cellular biogenic amine biosynthetic process
GO:0042402,cellular biogenic amine catabolic process
GO:0042403,thyroid hormone metabolic process
GO:0042407,cristae formation
GO:0042412,taurine biosynthetic process
GO:0042414,epinephrine metabolic process
GO:0042415,norepinephrine metabolic process
GO:0042416,dopamine biosynthetic process
GO:0042417,dopamine metabolic process
GO:0042418,epinephrine biosynthetic process
GO:0042420,dopamine catabolic process
GO:0042421,norepinephrine biosynthetic process
GO:0042423,catecholamine biosynthetic process
GO:0042424,catecholamine catabolic process
GO:0042427,serotonin biosynthetic process
GO:0042428,serotonin metabolic process
GO:0042430,indole-containing compound metabolic process
GO:0042435,indole-containing compound biosynthetic process
GO:0042436,indole-containing compound catabolic process
GO:0042438,melanin biosynthetic process
GO:0042439,ethanolamine-containing compound metabolic process
GO:0042440,pigment metabolic process
GO:0042441,eye pigment metabolic process
GO:0042445,hormone metabolic process
GO:0042446,hormone biosynthetic process
GO:0042447,hormone catabolic process
GO:0042448,progesterone metabolic process
GO:0042450,arginine biosynthetic process via ornithine
GO:0042451,purine nucleoside biosynthetic process
GO:0042454,ribonucleoside catabolic process
GO:0042455,ribonucleoside biosynthetic process
GO:0042461,photoreceptor cell development
GO:0042462,eye photoreceptor cell development
GO:0042471,ear morphogenesis
GO:0042472,inner ear morphogenesis
GO:0042473,outer ear morphogenesis
GO:0042474,middle ear morphogenesis
GO:0042475,odontogenesis of dentin-containing tooth
GO:0042476,odontogenesis
GO:0042481,regulation of odontogenesis
GO:0042482,positive regulation of odontogenesis
GO:0042483,negative regulation of odontogenesis
GO:0042487,regulation of odontogenesis of dentin-containing tooth
GO:0042488,positive regulation of odontogenesis of dentin-containing tooth
GO:0042489,negative regulation of odontogenesis of dentin-containing tooth
GO:0042490,mechanoreceptor differentiation
GO:0042491,auditory receptor cell differentiation
GO:0042493,response to drug
GO:0042494,detection of bacterial lipoprotein
GO:0042495,detection of triacyl bacterial lipopeptide
GO:0042496,detection of diacyl bacterial lipopeptide
GO:0042501,serine phosphorylation of STAT protein
GO:0042503,tyrosine phosphorylation of Stat3 protein
GO:0042506,tyrosine phosphorylation of Stat5 protein
GO:0042508,tyrosine phosphorylation of Stat1 protein
GO:0042509,regulation of tyrosine phosphorylation of STAT protein
GO:0042510,regulation of tyrosine phosphorylation of Stat1 protein
GO:0042511,positive regulation of tyrosine phosphorylation of Stat1 protein
GO:0042516,regulation of tyrosine phosphorylation of Stat3 protein
GO:0042517,positive regulation of tyrosine phosphorylation of Stat3 protein
GO:0042518,negative regulation of tyrosine phosphorylation of Stat3 protein
GO:0042519,regulation of tyrosine phosphorylation of Stat4 protein
GO:0042520,positive regulation of tyrosine phosphorylation of Stat4 protein
GO:0042522,regulation of tyrosine phosphorylation of Stat5 protein
GO:0042523,positive regulation of tyrosine phosphorylation of Stat5 protein
GO:0042524,negative regulation of tyrosine phosphorylation of Stat5 protein
GO:0042525,regulation of tyrosine phosphorylation of Stat6 protein
GO:0042526,positive regulation of tyrosine phosphorylation of Stat6 protein
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein
GO:0042532,negative regulation of tyrosine phosphorylation of STAT protein
GO:0042534,regulation of tumor necrosis factor biosynthetic process
GO:0042535,positive regulation of tumor necrosis factor biosynthetic process
GO:0042536,negative regulation of tumor necrosis factor biosynthetic process
GO:0042537,benzene-containing compound metabolic process
GO:0042538,hyperosmotic salinity response
GO:0042541,hemoglobin biosynthetic process
GO:0042542,response to hydrogen peroxide
GO:0042546,cell wall biogenesis
GO:0042551,neuron maturation
GO:0042552,myelination
GO:0042554,superoxide anion generation
GO:0042558,pteridine-containing compound metabolic process
GO:0042559,pteridine-containing compound biosynthetic process
GO:0042560,pteridine-containing compound catabolic process
GO:0042572,retinol metabolic process
GO:0042573,retinoic acid metabolic process
GO:0042574,retinal metabolic process
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I
GO:0042593,glucose homeostasis
GO:0042594,response to starvation
GO:0042595,behavioral response to starvation
GO:0042596,fear response
GO:0042631,cellular response to water deprivation
GO:0042632,cholesterol homeostasis
GO:0042633,hair cycle
GO:0042634,regulation of hair cycle
GO:0042635,positive regulation of hair cycle
GO:0042636,negative regulation of hair cycle
GO:0042659,regulation of cell fate specification
GO:0042660,positive regulation of cell fate specification
GO:0042661,regulation of mesodermal cell fate specification
GO:0042662,negative regulation of mesodermal cell fate specification
GO:0042663,regulation of endodermal cell fate specification
GO:0042668,auditory receptor cell fate determination
GO:0042670,retinal cone cell differentiation
GO:0042692,muscle cell differentiation
GO:0042693,muscle cell fate commitment
GO:0042695,thelarche
GO:0042698,ovulation cycle
GO:0042699,follicle-stimulating hormone signaling pathway
GO:0042700,luteinizing hormone signaling pathway
GO:0042701,progesterone secretion
GO:0042704,uterine wall breakdown
GO:0042706,eye photoreceptor cell fate commitment
GO:0042711,maternal behavior
GO:0042713,sperm ejaculation
GO:0042723,thiamine-containing compound metabolic process
GO:0042726,flavin-containing compound metabolic process
GO:0042727,flavin-containing compound biosynthetic process
GO:0042730,fibrinolysis
GO:0042732,D-xylose metabolic process
GO:0042733,embryonic digit morphogenesis
GO:0042737,drug catabolic process
GO:0042738,exogenous drug catabolic process
GO:0042742,defense response to bacterium
GO:0042743,hydrogen peroxide metabolic process
GO:0042744,hydrogen peroxide catabolic process
GO:0042745,circadian sleep/wake cycle
GO:0042747,"circadian sleep/wake cycle, REM sleep"
GO:0042749,regulation of circadian sleep/wake cycle
GO:0042752,regulation of circadian rhythm
GO:0042753,positive regulation of circadian rhythm
GO:0042754,negative regulation of circadian rhythm
GO:0042755,eating behavior
GO:0042756,drinking behavior
GO:0042758,long-chain fatty acid catabolic process
GO:0042759,long-chain fatty acid biosynthetic process
GO:0042760,very long-chain fatty acid catabolic process
GO:0042761,very long-chain fatty acid biosynthetic process
GO:0042762,regulation of sulfur metabolic process
GO:0042769,"DNA damage response, detection of DNA damage"
GO:0042770,signal transduction in response to DNA damage
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0042772,"DNA damage response, signal transduction resulting in transcription"
GO:0042773,ATP synthesis coupled electron transport
GO:0042775,mitochondrial ATP synthesis coupled electron transport
GO:0042776,mitochondrial ATP synthesis coupled proton transport
GO:0042779,tRNA 3'-trailer cleavage
GO:0042780,tRNA 3'-end processing
GO:0042787,protein ubiquitination involved in ubiquitin-dependent protein catabolic process
GO:0042789,mRNA transcription from RNA polymerase II promoter
GO:0042790,transcription of nuclear large rRNA transcript from RNA polymerase I promoter
GO:0042791,5S class rRNA transcription from RNA polymerase III type 1 promoter
GO:0042795,snRNA transcription from RNA polymerase II promoter
GO:0042796,snRNA transcription from RNA polymerase III promoter
GO:0042797,tRNA transcription from RNA polymerase III promoter
GO:0042816,vitamin B6 metabolic process
GO:0042819,vitamin B6 biosynthetic process
GO:0042822,pyridoxal phosphate metabolic process
GO:0042823,pyridoxal phosphate biosynthetic process
GO:0042832,defense response to protozoan
GO:0042851,L-alanine metabolic process
GO:0042853,L-alanine catabolic process
GO:0042866,pyruvate biosynthetic process
GO:0042886,amide transport
GO:0042891,antibiotic transport
GO:0042904,9-cis-retinoic acid biosynthetic process
GO:0042905,9-cis-retinoic acid metabolic process
GO:0042908,xenobiotic transport
GO:0042921,glucocorticoid receptor signaling pathway
GO:0042940,D-amino acid transport
GO:0042942,D-serine transport
GO:0042953,lipoprotein transport
GO:0042976,activation of Janus kinase activity
GO:0042977,activation of JAK2 kinase activity
GO:0042982,amyloid precursor protein metabolic process
GO:0042984,regulation of amyloid precursor protein biosynthetic process
GO:0042985,negative regulation of amyloid precursor protein biosynthetic process
GO:0042986,positive regulation of amyloid precursor protein biosynthetic process
GO:0042987,amyloid precursor protein catabolic process
GO:0042989,sequestering of actin monomers
GO:0042990,regulation of transcription factor import into nucleus
GO:0042991,transcription factor import into nucleus
GO:0042992,negative regulation of transcription factor import into nucleus
GO:0042993,positive regulation of transcription factor import into nucleus
GO:0042994,cytoplasmic sequestering of transcription factor
GO:0042996,regulation of Golgi to plasma membrane protein transport
GO:0042997,negative regulation of Golgi to plasma membrane protein transport
GO:0042998,positive regulation of Golgi to plasma membrane protein transport
GO:0043001,Golgi to plasma membrane protein transport
GO:0043006,activation of phospholipase A2 activity by calcium-mediated signaling
GO:0043009,chordate embryonic development
GO:0043010,camera-type eye development
GO:0043011,myeloid dendritic cell differentiation
GO:0043029,T cell homeostasis
GO:0043030,regulation of macrophage activation
GO:0043031,negative regulation of macrophage activation
GO:0043032,positive regulation of macrophage activation
GO:0043038,amino acid activation
GO:0043039,tRNA aminoacylation
GO:0043043,peptide biosynthetic process
GO:0043044,ATP-dependent chromatin remodeling
GO:0043045,DNA methylation involved in embryo development
GO:0043046,DNA methylation involved in gamete generation
GO:0043049,otic placode formation
GO:0043060,meiotic metaphase I plate congression
GO:0043062,extracellular structure organization
GO:0043065,positive regulation of apoptotic process
GO:0043066,negative regulation of apoptotic process
GO:0043068,positive regulation of programmed cell death
GO:0043069,negative regulation of programmed cell death
GO:0043084,penile erection
GO:0043086,negative regulation of catalytic activity
GO:0043087,regulation of GTPase activity
GO:0043090,amino acid import
GO:0043091,L-arginine import
GO:0043092,L-amino acid import
GO:0043094,cellular metabolic compound salvage
GO:0043096,purine nucleobase salvage
GO:0043097,pyrimidine nucleoside salvage
GO:0043101,purine-containing compound salvage
GO:0043102,amino acid salvage
GO:0043103,hypoxanthine salvage
GO:0043112,receptor metabolic process
GO:0043113,receptor clustering
GO:0043114,regulation of vascular permeability
GO:0043116,negative regulation of vascular permeability
GO:0043117,positive regulation of vascular permeability
GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling
GO:0043129,surfactant homeostasis
GO:0043132,NAD transport
GO:0043134,regulation of hindgut contraction
GO:0043137,"DNA replication, removal of RNA primer"
GO:0043144,snoRNA processing
GO:0043146,spindle stabilization
GO:0043148,mitotic spindle stabilization
GO:0043149,stress fiber assembly
GO:0043152,induction of bacterial agglutination
GO:0043153,entrainment of circadian clock by photoperiod
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0043163,cell envelope organization
GO:0043171,peptide catabolic process
GO:0043173,nucleotide salvage
GO:0043174,nucleoside salvage
GO:0043200,response to amino acid
GO:0043201,response to leucine
GO:0043206,extracellular fibril organization
GO:0043207,response to external biotic stimulus
GO:0043217,myelin maintenance
GO:0043241,protein complex disassembly
GO:0043242,negative regulation of protein complex disassembly
GO:0043243,positive regulation of protein complex disassembly
GO:0043244,regulation of protein complex disassembly
GO:0043247,telomere maintenance in response to DNA damage
GO:0043248,proteasome assembly
GO:0043249,erythrocyte maturation
GO:0043252,sodium-independent organic anion transport
GO:0043254,regulation of protein complex assembly
GO:0043255,regulation of carbohydrate biosynthetic process
GO:0043266,regulation of potassium ion transport
GO:0043267,negative regulation of potassium ion transport
GO:0043268,positive regulation of potassium ion transport
GO:0043269,regulation of ion transport
GO:0043270,positive regulation of ion transport
GO:0043271,negative regulation of ion transport
GO:0043276,anoikis
GO:0043277,apoptotic cell clearance
GO:0043278,response to morphine
GO:0043279,response to alkaloid
GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0043297,apical junction assembly
GO:0043299,leukocyte degranulation
GO:0043300,regulation of leukocyte degranulation
GO:0043301,negative regulation of leukocyte degranulation
GO:0043302,positive regulation of leukocyte degranulation
GO:0043303,mast cell degranulation
GO:0043304,regulation of mast cell degranulation
GO:0043305,negative regulation of mast cell degranulation
GO:0043306,positive regulation of mast cell degranulation
GO:0043307,eosinophil activation
GO:0043308,eosinophil degranulation
GO:0043309,regulation of eosinophil degranulation
GO:0043311,positive regulation of eosinophil degranulation
GO:0043312,neutrophil degranulation
GO:0043313,regulation of neutrophil degranulation
GO:0043314,negative regulation of neutrophil degranulation
GO:0043316,cytotoxic T cell degranulation
GO:0043320,natural killer cell degranulation
GO:0043321,regulation of natural killer cell degranulation
GO:0043323,positive regulation of natural killer cell degranulation
GO:0043324,pigment metabolic process involved in developmental pigmentation
GO:0043328,protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0043330,response to exogenous dsRNA
GO:0043331,response to dsRNA
GO:0043335,protein unfolding
GO:0043353,enucleate erythrocyte differentiation
GO:0043366,beta selection
GO:0043367,"CD4-positive, alpha-beta T cell differentiation"
GO:0043368,positive T cell selection
GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment"
GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation"
GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation"
GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation"
GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment"
GO:0043374,"CD8-positive, alpha-beta T cell differentiation"
GO:0043376,"regulation of CD8-positive, alpha-beta T cell differentiation"
GO:0043380,regulation of memory T cell differentiation
GO:0043382,positive regulation of memory T cell differentiation
