id,name
3603,IL16
3604,TNFRSF9
3605,IL17A
3606,IL18
3607,FOXK2
3608,ILF2
3609,ILF3
361,AQP4
3611,ILK
3612,IMPA1
3613,IMPA2
3614,IMPDH1
3615,IMPDH2
3617,IMPG1
3619,INCENP
362,AQP5
3620,IDO1
3621,ING1
3622,ING2
3623,INHA
3624,INHBA
3625,INHBB
3626,INHBC
3627,CXCL10
3628,INPP1
363,AQP6
3630,INS
3631,INPP4A
3632,INPP5A
3633,INPP5B
3635,INPP5D
3636,INPPL1
3638,INSIG1
364,AQP7
3640,INSL3
3641,INSL4
3642,INSM1
3643,INSR
3645,INSRR
3646,EIF3E
3651,PDX1
3652,IPP
3654,IRAK1
3655,ITGA6
3656,IRAK2
3658,IREB2
3659,IRF1
366,AQP9
3660,IRF2
3661,IRF3
3662,IRF4
3663,IRF5
3664,IRF6
3665,IRF7
3667,IRS1
3669,ISG20
367,AR
3670,ISL1
3671,ISLR
3672,ITGA1
3673,ITGA2
3674,ITGA2B
3675,ITGA3
3676,ITGA4
3678,ITGA5
3679,ITGA7
368,ABCC6
3680,ITGA9
3681,ITGAD
3682,ITGAE
3683,ITGAL
3684,ITGAM
3685,ITGAV
3687,ITGAX
3688,ITGB1
3689,ITGB2
369,ARAF
3690,ITGB3
3691,ITGB4
3692,EIF6
3693,ITGB5
3694,ITGB6
3695,ITGB7
3696,ITGB8
3697,ITIH1
3698,ITIH2
3699,ITIH3
37,ACADVL
3700,ITIH4
3702,ITK
3703,STT3A
3704,ITPA
3705,ITPK1
3706,ITPKA
3707,ITPKB
3708,ITPR1
3709,ITPR2
3710,ITPR3
3712,IVD
3713,IVL
3714,JAG2
3716,JAK1
3717,JAK2
3718,JAK3
372,ARCN1
3720,JARID2
3725,JUN
3726,JUNB
3727,JUND
3728,JUP
373,TRIM23
3730,ANOS1
373156,GSTK1
3732,CD82
3735,KARS
373509,USP50
3736,KCNA1
3737,KCNA2
3738,KCNA3
373856,USP41
373863,DND1
3739,KCNA4
374,AREG
3741,KCNA5
3742,KCNA6
374286,CDRT1
374291,NDUFS7
3743,KCNA7
374308,PTCHD3
374354,NHLRC2
374355,CCDC172
374378,GALNT18
374383,NCR3LG1
374393,FAM111B
374395,TMEM179B
3744,KCNA10
374403,TBC1D10C
374407,DNAJB13
374454,KRT77
374462,PTPRQ
374470,C12orf42
3745,KCNB1
374569,ASPG
3746,KCNC1
374618,TEX9
374654,KIF7
374655,ZNF710
374659,HDDC3
3747,KCNC2
374739,TEPP
374768,SPEM1
374786,EFCAB5
3748,KCNC3
374819,LRRC37A3
374860,ANKRD30B
374864,CCDC178
374868,ATP9B
374872,C19orf35
374875,HSD11B1L
374877,C19orf45
374879,ZNF699
374882,TMEM205
374887,YJEFN3
374897,SBSN
374899,ZNF829
3749,KCNC4
374900,ZNF568
374907,B3GNT8
374918,IGFL1
374920,C19orf68
374928,ZNF773
374946,DRAXIN
374955,SPATA21
374969,CCDC23
374973,TEX38
374977,MROH7
374986,FAM73A
375,ARF1
3750,KCND1
375033,PEAR1
375035,SFT2D2
375056,MIA3
375057,C1orf95
375061,FAM89A
3751,KCND2
375189,PFN4
375190,FAM228B
3752,KCND3
375248,ANKRD36
375287,RBM43
375298,CERKL
3753,KCNE1
375307,CATIP
375316,RBM44
375318,AQP12A
375323,LHFPL4
375337,TOPAZ1
375341,C3orf62
375346,TMEM110
375387,NRROS
3754,KCNF1
375444,C5orf34
375449,MAST4
375484,SIMC1
3755,KCNG1
375519,GJB7
375567,VWC2
375593,TRIM73
3756,KCNH1
375607,NAT16
375611,SLC26A5
375612,LHFPL3
375616,KCP
375686,SPATC1
3757,KCNH2
375704,ENHO
375743,PTAR1
375748,ERCC6L2
375757,SWI5
375759,C9orf50
375775,PNPLA7
375790,AGRN
375791,CYSRT1
3758,KCNJ1
3759,KCNJ2
3760,KCNJ3
3761,KCNJ4
376132,LRRC10
3762,KCNJ5
376267,RAB15
3763,KCNJ6
3764,KCNJ8
376497,SLC27A1
3765,KCNJ9
3766,KCNJ10
3767,KCNJ11
3768,KCNJ12
3769,KCNJ13
376940,ZC3H6
377,ARF3
3770,KCNJ14
377007,KLHL30
377047,PRSS45
3772,KCNJ15
3773,KCNJ16
3775,KCNK1
3776,KCNK2
377630,USP17L2
377677,CA13
3777,KCNK3
3778,KCNMA1
377841,ENTPD8
3779,KCNMB1
378,ARF4
3780,KCNN1
3781,KCNN2
378108,TRIM74
3782,KCNN3
3783,KCNN4
3784,KCNQ1
3785,KCNQ2
3786,KCNQ3
3787,KCNS1
378708,APITD1
3788,KCNS2
378807,CATSPER4
378884,NHLRC1
378925,RNF148
378948,RBMY1B
378949,RBMY1D
378950,RBMY1E
378951,RBMY1J
379,ARL4D
3790,KCNS3
3791,KDR
3792,KEL
3795,KHK
3796,KIF2A
3797,KIF3C
3798,KIF5A
3799,KIF5B
38,ACAT1
3800,KIF5C
3801,KIFC3
3802,KIR2DL1
3803,KIR2DL2
3804,KIR2DL3
3805,KIR2DL4
3806,KIR2DS1
3808,KIR2DS3
3809,KIR2DS4
381,ARF5
3810,KIR2DS5
3811,KIR3DL1
3812,KIR3DL2
3813,KIR3DS1
3814,KISS1
3815,KIT
3816,KLK1
3817,KLK2
3818,KLKB1
382,ARF6
3820,KLRB1
3821,KLRC1
3822,KLRC2
3823,KLRC3
3824,KLRD1
3827,KNG1
383,ARG1
3831,KLC1
3832,KIF11
3833,KIFC1
3834,KIF25
3835,KIF22
3836,KPNA1
3837,KPNB1
3838,KPNA2
3839,KPNA3
384,ARG2
3840,KPNA4
3841,KPNA5
3842,TNPO1
3843,IPO5
3845,KRAS
3846,KRTAP5-9
3848,KRT1
3849,KRT2
3850,KRT3
3851,KRT4
3852,KRT5
3853,KRT6A
3854,KRT6B
3855,KRT7
3856,KRT8
3857,KRT9
3858,KRT10
3859,KRT12
3860,KRT13
3861,KRT14
3866,KRT15
386617,KCTD8
386618,KCTD4
386653,IL31
386672,KRTAP10-4
386674,KRTAP10-6
386675,KRTAP10-7
386676,KRTAP10-9
386677,KRTAP10-1
386678,KRTAP10-11
386679,KRTAP10-2
386680,KRTAP10-5
386681,KRTAP10-8
386682,KRTAP10-3
386683,KRTAP12-3
386684,KRTAP12-4
386685,KRTAP10-12
386724,AMIGO3
386746,MRGPRG
3868,KRT16
387,RHOA
387032,ZKSCAN4
387082,SUMO4
387103,CENPW
387104,SOGA3
387119,CEP85L
387129,NPSR1
3872,KRT17
387263,C6orf120
387264,KRTAP5-1
387266,KRTAP5-3
387267,KRTAP5-4
387273,KRTAP5-10
387332,TBPL2
387338,NSUN4
387357,THEMIS
387496,RASL11A
3875,KRT18
387509,GPR153
387521,TMEM189
387522,TMEM189-UBE2V1
387597,ILDR2
387601,SLC22A25
387638,C10orf113
387640,SKIDA1
387680,FAM21A
387694,SH2D4B
387695,C10orf99
387700,SLC16A12
387707,CC2D2B
387712,ENO4
387715,ARMS2
387718,TEX36
387733,IFITM5
387748,OR56B1
387755,INSC
387758,FIBIN
387763,C11orf96
387775,SLC22A10
387778,SPDYC
387787,LIPT2
387804,VSTM5
387836,CLEC2A
387837,CLEC12B
387849,REP15
387856,CCDC184
387882,C12orf75
387885,CCDC42B
387890,TMEM233
387893,SETD8
387911,C1QTNF9B
387914,SHISA2
387921,NHLRC3
387923,SERP2
387990,TOMM20L
388,RHOB
3880,KRT19
388015,RTL1
388021,TMEM179
3881,KRT31
388115,C15orf52
388121,TNFAIP8L3
388125,C2CD4B
388135,C15orf59
388199,PRR25
3882,KRT32
388228,SBK1
388272,C16orf87
388276,C16orf97
388282,LOC388282
388284,C16orf86
388289,C16orf47
3883,KRT33A
388323,GLTPD2
388324,INCA1
388325,SCIMP
388327,C17orf100
388333,SPDYE4
388335,TMEM220
388336,SHISA6
388341,LRRC75A
388364,TMIGD1
388372,CCL4L1
388381,C17orf98
388389,CCDC103
388394,RPRML
3884,KRT33B
388403,YPEL2
388407,C17orf82
388419,BTBD17
388436,LOC388436
388439,FLJ12120
388468,POTEC
3885,KRT34
388512,CLEC17A
388523,ZNF728
388531,RGS9BP
388533,KRTDAP
388536,ZNF790
388551,CEACAM16
388552,BLOC1S3
388553,BHMG1
388555,IGFL3
388558,ZNF808
388559,ZNF888
388561,ZNF761
388564,TMEM238
388566,ZNF470
388567,ZNF749
388569,ZNF324B
388581,FAM132A
388585,HES5
388588,SMIM1
388591,RNF207
388595,TMEM82
3886,KRT35
388610,TRNP1
388611,CD164L2
388630,TRABD2B
388633,LDLRAD1
388646,GBP7
388649,C1orf146
388650,FAM69A
388662,SLC6A17
388667,C1orf137
388677,NOTCH2NL
388695,LYSMD1
388697,HRNR
388698,FLG2
3887,KRT81
388701,C1orf189
388722,C1orf53
388730,TMEM81
388743,CAPN8
388753,COA6
388759,C1orf229
388780,LOC388780
388795,EFCAB8
388799,FAM209B
3888,KRT82
388813,LOC388813
388818,KRTAP26-1
388820,LOC388820
388849,LOC388849
388886,LRRC75B
3889,KRT83
388931,MFSD2B
388939,C2orf71
388946,TMEM247
388951,TSPYL6
388960,C2orf78
388962,BOLA3
388963,C2orf81
388969,C2orf68
389,RHOC
3890,KRT84
389015,SLC9A4
389036,ACT
389058,SP5
389072,PLEKHM3
389073,C2orf80
389075,RESP18
389084,C2orf82
389090,OR6B2
3891,KRT85
389114,ZNF662
389118,CDHR4
389119,FAM212A
389123,IQCF2
389124,IQCF5
389125,MUSTN1
389136,VGLL3
389151,PRR23B
389152,PRR23C
389158,PLSCR5
389161,ANKUB1
389170,LEKR1
389177,TMEM212
389197,C4orf50
389199,LOC389199
3892,KRT86
389203,SMIM20
389206,BEND4
389207,GRXCR1
389208,TMPRSS11F
389257,LRRC14B
389289,ANXA2R
389320,TEX43
389333,PROB1
389336,C5orf46
389337,ARHGEF37
389362,PSMG4
389376,SFTA2
389383,CLPSL2
389384,C6orf222
389396,GLYATL3
389400,GFRAL
389405,LOC389405
389421,LIN28B
389422,C6orf183
389432,SAMD5
389434,IYD
389493,NUPR1L
3895,KTN1
389524,GTF2IRD2B
389541,LAMTOR4
389549,FEZF1
389558,FAM180A
389602,LOC389602
389610,XKR5
389643,NUGGC
389649,C8orf86
389658,FAM150A
389668,XKR9
389676,C8orf87
389677,RBM12B
389690,MROH5
389692,MAFA
3897,L1CAM
389730,SPATA31A6
389761,SPATA31D4
389762,SPATA31D3
389763,SPATA31D1
389766,C9orf153
389792,IER5L
389799,C9orf171
3898,LAD1
389812,LCN15
389813,C9orf172
389816,LRRC26
389827,TMEM8C
389831,LOC389831
389840,MAP3K15
389852,SPACA5
389856,USP27X
389860,PAGE2B
389874,ZCCHC13
389895,LOC389895
389898,UBE2NL
3899,AFF3
389903,CSAG3
389908,LOC389908
389941,C1QL3
39,ACAT2
390,RND3
390010,NKX1-2
390036,OR52K1
390037,OR52I1
390038,OR51D1
390054,OR52A5
390058,OR51B6
390059,OR51M1
390061,OR51Q1
390063,OR51I1
390064,OR51I2
390066,OR52D1
390067,OR52H1
390072,OR52N4
390075,OR52N5
390077,OR52N2
390078,OR52E6
390079,OR52E8
390081,OR52E4
390083,OR56A3
390084,OR56A5
390093,OR10A6
390110,ACCSL
390113,OR4X1
390142,OR5D13
390144,OR5D16
390148,OR5W2
390151,OR8H2
390152,OR8H3
390154,OR5T3
390155,OR5T1
390157,OR8K1
390162,OR5M9
390167,OR5M10
390168,OR5M1
390174,OR9G1
390181,OR5AK2
390190,OR5B2
390191,OR5B12
390195,OR5AN1
390197,OR4D10
390199,OR4D9
3902,LAG3
390201,OR10V1
390205,LRRC10B
390212,GPR152
390231,TRIM77
390243,IZUMO1R
390245,KDM4E
390259,BSX
390260,OR6X1
390261,OR6M1
390264,OR10G4
390265,OR10G7
390271,OR8B3
390275,OR8A1
3903,LAIR1
390321,OR6C1
390323,OR6C75
390326,OR6C76
390327,OR6C70
3904,LAIR2
390429,OR4N2
390431,OR4K2
390433,OR4K13
390436,OR4K17
390437,OR4N5
390439,OR11G2
390442,OR11H4
390443,RNASE9
390445,OR5AU1
390502,SERPINA2
390538,OR4M2
390594,KBTBD13
390595,UBAP1L
390598,SKOR1
3906,LALBA
390616,ANKRD34C
390637,GDPGP1
390648,OR4F6
390649,OR4F15
390664,C1QTNF8
390667,PTX4
390748,PABPN1L
390760,LOC390760
390790,ARL5C
390792,KRT39
3908,LAMA2
390874,ONECUT3
390877,LOC390877
390882,OR7G2
390883,OR7G3
390892,OR7A10
3909,LAMA3
390916,NUDT19
390927,ZNF793
390928,PAPL
390937,LOC390937
390940,PINLYP
390980,ZNF805
390992,HES3
390999,PRAMEF12
391,RHOG
3910,LAMA4
391002,PRAMEF8
391003,LOC391003
391004,PRAMEF17
391013,PLA2G2C
391059,FRRS1
3911,LAMA5
391104,VHLL
391107,OR10K2
391109,OR10K1
391112,OR6Y1
391114,OR6K3
391123,VSIG8
391189,OR11L1
391190,OR2L8
391191,OR2AK2
391192,OR2L3
391194,OR2M2
391195,OR2T33
391196,OR2M7
3912,LAMB1
391211,OR2G6
391230,LOC391230
391253,SPINT4
3913,LAMB2
391322,LOC391322
391356,PTRHD1
391365,SULT6B1
3914,LAMB3
391475,DYTN
3915,LAMC1
3916,LAMP1
391712,TRIM61
391723,HELT
3918,LAMC2
392,ARHGAP1
3920,LAMP2
3921,RPSA
392138,OR2A25
392188,USP17L8
392197,USP17L7
392255,GDF6
392275,SMPD5
392307,FAM221B
392309,OR13J1
392376,OR13C2
392390,OR1L6
392391,OR5C1
392392,OR1K1
392399,LCN9
392465,GLOD5
392490,FLJ44635
3925,STMN1
392509,ARL13A
392617,ELFN1
392636,AGMO
3927,LASP1
392843,IQCA1L
392862,GRID2IP
3929,LBP
393,ARHGAP4
3930,LBR
393046,OR2A5
3931,LCAT
3932,LCK
3933,LCN1
3934,LCN2
3936,LCP1
3937,LCP2
3938,LCT
3939,LDHA
394,ARHGAP5
394263,MUC21
3945,LDHB
3948,LDHC
3949,LDLR
395,ARHGAP6
3950,LECT2
3952,LEP
3953,LEPR
3954,LETM1
3955,LFNG
3956,LGALS1
3957,LGALS2
3958,LGALS3
3959,LGALS3BP
396,ARHGDIA
3960,LGALS4
3963,LGALS7
3964,LGALS8
3965,LGALS9
397,ARHGDIB
3972,LHB
3973,LHCGR
3975,LHX1
3976,LIF
3977,LIFR
3978,LIG1
398,ARHGDIG
3980,LIG3
3981,LIG4
3982,LIM2
3983,ABLIM1
3984,LIMK1
3985,LIMK2
3987,LIMS1
3988,LIPA
399,RHOH
3990,LIPC
3991,LIPE
3992,FADS1
3993,LLGL2
399473,SPRED3
399474,TMEM200B
3995,FADS3
399512,SLC25A35
3996,LLGL1
399664,MEX3D
399665,FAM102A
399671,HEATR4
399687,MYO18A
399693,MGC50722
399694,SHC4
399697,CTXN2
399726,CASC10
3998,LMAN1
399814,C10orf120
399818,METTL10
399823,FOXI2
399832,DKFZp686M1136
399884,LOC399884
399888,FAM180B
399909,PCNXL3
399939,TRIM49D1
399947,C11orf87
399948,COLCA1
399949,C11orf88
399967,PATE2
399968,PATE4
399979,SNX19
40,ASIC2
400,ARL1
4000,LMNA
400073,C12orf76
4001,LMNB1
400120,SERTM1
400165,ATP11AUN
400224,PLEKHD1
400258,C14orf180
400359,C15orf53
400360,C15orf54
4004,LMO1
400410,ST20
400451,FAM174B
400499,LOC400499
4005,LMO2
400506,KNOP1
400566,C17orf97
400569,MED11
400581,GRAPL
400591,C17orf102
400629,TEX19
400658,C18orf65
400668,PRSS57
400673,VMAC
400682,LOC400682
4007,PRICKLE3
400713,ZNF880
400720,ZNF772
400735,PRAMEF4
400736,LOC400736
400745,SH2D5
400746,NCMAP
400757,C1orf141
400793,C1orf226
400797,LINC00083
4008,LMO7
400818,NBPF9
400823,FAM177B
400830,DEFB132
400831,C20orf202
400863,LINC00649
400891,LRRC74B
4009,LMX1A
400916,CHCHD10
400930,DKFZp547B139
400935,IL17REL
400950,C2orf91
400954,EML6
400961,PAIP2B
400966,RGPD1
400986,ANKRD36C
401,PHOX2A
4010,LMX1B
401024,FSIP2
401027,C2orf66
401036,ASB18
401040,LOC401040
401052,LOC401052
401067,IQCF3
401089,FOXL2NB
401097,C3orf80
401115,C4orf48
401124,DTHD1
401137,PRR27
401138,AMTN
401145,CCSER1
401152,C4orf3
401190,RGS7BP
4012,LNPEP
401207,C5orf63
401236,STMND1
401250,MCCD1
401251,SAPCD1
401258,RAB44
401262,CRIP3
401265,KLHL31
401285,TCP10L2
4013,VWA5A
401335,C7orf65
401387,LRRD1
401388,C7orf76
401399,PRRT4
4014,LOR
401400,LOC401400
401409,RAB19
401427,OR2A7
401447,USP17L1
401466,C8orf59
401474,SAMD12
401494,HACD4
401498,TMEM215
4015,LOX
401505,TOMM5
401535,C9orf170
401541,CENPP
401546,C9orf152
401548,SNX30
401551,WDR38
401562,LCNL1
401563,C9orf139
401565,FAM166A
4016,LOXL1
401612,SLC25A53
401647,GOLGA7B
401665,OR51T1
401666,OR51A4
401667,OR51A2
4017,LOXL2
401720,FIGNL2
4018,LPA
4019,LPAL1
401934,RNF223
401944,LDLRAD2
401992,OR2T2
401993,OR2T5
401994,OR14I1
402,ARL2
402036,LOC402036
402055,SRRD
402096,LOC402096
402117,VWC2L
402135,OR5K2
402160,CFAP99
402269,LOC402269
4023,LPL
402317,OR2A42
402381,SOHLH1
402415,XKRX
4025,LPO
402569,KPNA7
402573,C7orf61
4026,LPP
402635,GRIFIN
402665,IGLON5
402682,UFSP1
402778,IFITM10
403,ARL3
403239,OR2T27
403244,OR2T35
403253,OR4A47
403257,OR4C45
403273,OR5H14
403274,OR5H15
403277,OR5K3
403278,OR5K4
403282,OR6C65
403284,OR6C68
4033,LRMP
403312,LOC403312
403313,PPAPDC2
403314,APOBEC4
403339,DEFB133
403341,ZBTB34
4034,LRCH4
4035,LRP1
4036,LRP2
4037,LRP3
4038,LRP4
4040,LRP6
404037,HAPLN4
404093,CUEDC1
4041,LRP5
404203,SPINK6
404217,CTXN1
404220,C6orf201
404281,YY2
4043,LRPAP1
4045,LSAMP
404550,C16orf74
404552,SCGB1D4
4046,LSP1
404636,FAM45A
404672,GTF2H5
4047,LSS
404734,ANKHD1-EIF4EBP3
404785,POTEG
4048,LTA4H
4049,LTA
405,ARNT
4050,LTB
4051,CYP4F3
4052,LTBP1
4053,LTBP2
4054,LTBP3
4055,LTBR
4056,LTC4S
4057,LTF
405753,DUOXA2
405754,ERVFRD-1
4058,LTK
4059,BCAM
406,ARNTL
4060,LUM
4061,LY6E
4062,LY6H
4063,LY9
4064,CD180
4065,LY75
4066,LYL1
4067,LYN
4068,SH2D1A
4069,LYZ
407,ARR3
4070,TACSTD2
4071,TM4SF1
4072,EPCAM
4074,M6PR
4076,CAPRIN1
4077,NBR1
407738,FAM19A1
407977,TNFSF12-TNFSF13
408,ARRB1
408029,C2orf27B
408050,NOMO3
4081,MAB21L1
408186,OVOS
408187,SPINK14
4082,MARCKS
408263,FNDC9
4084,MXD1
4085,MAD2L1
4086,SMAD1
4087,SMAD2
4088,SMAD3
4089,SMAD4
409,ARRB2
4090,SMAD5
4091,SMAD6
4092,SMAD7
4093,SMAD9
4094,MAF
4097,MAFG
4099,MAG
41,ASIC1
410,ARSA
4100,MAGEA1
4101,MAGEA2
4102,MAGEA3
4103,MAGEA4
4104,MAGEA5
4105,MAGEA6
4107,MAGEA8
4108,MAGEA9
4109,MAGEA10
411,ARSB
4110,MAGEA11
4111,MAGEA12
4112,MAGEB1
4113,MAGEB2
4114,MAGEB3
4115,MAGEB4
4116,MAGOH
4117,MAK
4118,MAL
412,STS
4121,MAN1A1
4122,MAN2A2
4123,MAN2C1
4124,MAN2A1
4125,MAN2B1
4126,MANBA
4127,MANBB
4128,MAOA
4129,MAOB
4130,MAP1A
4131,MAP1B
4133,MAP2
4134,MAP4
4135,MAP6
4137,MAPT
4139,MARK1
414,ARSD
4140,MARK3
414059,TBC1D3B
414060,TBC1D3C
414061,DNAJB3
414062,CCL3L3
4141,MARS
414149,ACBD7
414152,C10orf105
414157,C10orf62
414189,AGAP6
4142,MAS1
414236,C10orf55
4143,MAT1A
414301,DDI1
414312,C9orf118
414318,C9orf106
414325,DEFB103A
414328,IDNK
414332,LCN10
4144,MAT2A
4145,MATK
4146,MATN1
4147,MATN2
4148,MATN3
414899,BLID
4149,MAX
414918,DENND6B
414919,C8orf82
415,ARSE
4150,MAZ
4151,MB
415116,PIM3
415117,STX19
4152,MBD1
4153,MBL2
4154,MBNL1
4155,MBP
4157,MC1R
4158,MC2R
4159,MC3R
416,ARSF
4160,MC4R
4161,MC5R
4162,MCAM
4163,MCC
4166,CHST6
4168,MCF2
417,ART1
4170,MCL1
4171,MCM2
4172,MCM3
4173,MCM4
4174,MCM5
4175,MCM6
4176,MCM7
4179,CD46
4184,SMCP
4185,ADAM11
4188,MDFI
4189,DNAJB9
419,ART3
4190,MDH1
4191,MDH2
4192,MDK
4193,MDM2
4194,MDM4
4199,ME1
420,ART4
4200,ME2
4201,MEA1
4204,MECP2
4205,MEF2A
4207,MEF2BNB-MEF2B
4208,MEF2C
4209,MEF2D
421,ARVCF
4210,MEFV
4211,MEIS1
4212,MEIS2
4214,MAP3K1
4215,MAP3K3
4216,MAP3K4
4217,MAP3K5
4218,RAB8A
4221,MEN1
4222,MEOX1
4223,MEOX2
4224,MEP1A
4225,MEP1B
4228,MER5
4232,MEST
4233,MET
4234,METTL1
4236,MFAP1
4237,MFAP2
4238,MFAP3
4239,MFAP4
4240,MFGE8
4241,MFI2
4242,MFNG
4245,MGAT1
4246,SCGB2A1
4247,MGAT2
4248,MGAT3
4249,MGAT5
4250,SCGB2A2
425054,VCX3B
4253,CTAGE5
4254,KITLG
4255,MGMT
4256,MGP
4257,MGST1
4258,MGST2
4259,MGST3
4261,CIITA
4267,CD99
427,ASAH1
4277,MICB
4281,MID1
4282,MIF
4283,CXCL9
4284,MIP
4285,MIPEP
4286,MITF
4287,ATXN3
4288,MKI67
4289,MKLN1
429,ASCL1
4291,MLF1
4292,MLH1
4293,MAP3K9
4294,MAP3K10
4295,MLN
4296,MAP3K11
4297,KMT2A
4298,MLLT1
4299,AFF1
43,ACHE
430,ASCL2
4300,MLLT3
4301,MLLT4
4302,MLLT6
4303,FOXO4
4306,NR3C2
4308,TRPM1
4311,MME
4312,MMP1
4313,MMP2
4314,MMP3
4316,MMP7
4317,MMP8
431704,RGS21
431705,ASTL
431707,LHX8
4318,MMP9
4319,MMP10
432,ASGR1
4320,MMP11
4321,MMP12
4322,MMP13
4323,MMP14
4324,MMP15
4325,MMP16
4326,MMP17
4327,MMP19
4329,ALDH6A1
433,ASGR2
4330,MN1
4331,MNAT1
4332,MNDA
4335,MNT
4336,MOBP
4337,MOCS1
4338,MOCS2
434,ASIP
4340,MOG
4342,MOS
4343,MOV10
4345,CD200
435,ASL
4350,MPG
4351,MPI
4352,MPL
4353,MPO
4354,MPP1
4355,MPP2
4356,MPP3
4357,MPST
4358,MPV17
4359,MPZ
4360,MRC1
4361,MRE11A
4363,ABCC1
438,ASMT
43847,KLK14
43849,KLK12
439,ASNA1
439915,KRTAP5-5
439921,MXRA7
439996,IFIT1B
440,ASNS
440021,KRTAP5-2
440023,KRTAP5-6
440026,TMEM41B
440044,SLC22A20
440047,LOC440047
440050,KRTAP5-7
440051,KRTAP5-11
440068,CARD17
440073,IQSEC3
440077,ZNF705A
440087,SMCO3
440093,H3F3C
440097,DBX2
440107,PLEKHG7
440138,ALG11
440145,MZT1
440153,OR11H12
440163,RNASE13
440193,CCDC88C
440243,GOLGA6L22
440270,GOLGA8B
440275,EIF2AK4
440279,UNC13C
440292,LOC440292
440295,GOLGA6L9
440330,LOC440330
440335,SMIM22
440345,NPIPB4
440348,NPIPB15
440387,CTRB2
440400,RNASEK
440414,TRE17
440435,GPR179
440498,HSBP1L1
440503,PLIN5
440515,ZNF506
440533,PSG8
440560,PRAMEF11
440561,PRAMEF6
440563,HNRNPCL2
440567,UQCRHL
440574,MINOS1
440585,FAM183A
440590,ZYG11A
440603,BCL2L15
440689,HIST2H2BF
440695,ETV3L
440699,LRRC52
440712,C1orf186
440730,TRIM67
440738,MAP1LC3C
440804,RIMBP3B
440822,PIWIL3
440829,SHISA8
440836,ODF3B
440854,CAPN14
440918,FLJ46875
440955,TMEM89
440956,IQCF6
440957,SMIM4
440981,LOC440981
441024,MTHFD2L
441027,TMEM150C
441054,C4orf47
441061,MARCH11
441098,LOC441098
441150,C6orf226
441151,TMEM151B
441155,LOC441155
441161,OOEP
441168,FAM26F
441234,ZNF716
441239,LOC441239
441250,TYW1B
441272,SPDYE3
441273,SPDYE2
441282,AKR1B15
441294,CTAGE15
441308,OR4F21
441347,LOC441347
441376,AARD
441381,LRRC24
441425,ANKRD20A3
441430,ANKRD20A2
441452,SPATA31C1
441457,NUTM2G
441459,ANKRD18B
441476,C9orf173
441478,NRARP
441490,FTH1P18
441509,GLRA4
441518,FAM127C
441519,CT45A3
441520,CT45A4
441521,CT45A5
441525,SPANXN4
441531,PGAM4
441549,CDNF
441581,FRG2B
441608,OR5B3
441631,TSPAN11
441639,OR9K2
441669,OR4Q3
441670,OR4M1
441864,TARM1
441869,ANKRD65
441871,PRAMEF7
441873,PRAMEF25
441911,OR10J3
441925,BECN2
441932,OR2W5
441933,OR13G1
442038,SULT1C3
442117,GALNTL6
442184,OR2B3
442186,OR2J3
442191,OR14J1
442194,OR10C1
442213,PTCHD4
442247,RFPL4B
442319,ZNF727
442361,OR2A2
442425,FOXB2
442444,FAM47C
442590,SPDYE5
442695,ZNF722P
442721,LMOD2
442862,PRY2
442867,BPY2B
442868,BPY2C
443,ASPA
4430,MYO1B
4431,MSBP1
4432,MSBP2
4435,CITED1
4436,MSH2
4437,MSH3
4438,MSH4
4439,MSH5
444,ASPH
4440,MSI1
4447,MSK9
4448,MSK10
444882,IGFL4
445,ASS1
445328,ARHGEF35
445329,SULT1A4
445347,TARP
445372,TRIM6-TRIM34
445571,CBWD3
445577,C9orf129
445582,POTEE
445815,PALM2-AKAP2
4467,MSK32
4473,MSK38
4477,MSMB
4478,MSN
4481,MSR1
4482,MSRA
4485,MST1
4486,MST1R
4487,MSX1
4488,MSX2
448831,FRG2
448834,KPRP
448835,LCE6A
4489,MT1A
4490,MT1B
4493,MT1E
4494,MT1F
4495,MT1G
449519,LOC449519
449523,JST
4496,MT1H
4499,MT1M
4501,MT1X
4502,MT2A
4504,MT3
4507,MTAP
4508,ATP6
4509,ATP8
4512,COX1
4513,COX2
4514,COX3
4515,MTCP1
4519,CYTB
4520,MTF1
4521,NUDT1
4522,MTHFD1
4524,MTHFR
4528,MTIF2
4534,MTM1
4535,ND1
4536,ND2
4537,ND3
4538,ND4
4539,ND4L
4540,ND5
4541,ND6
4542,MYO1F
4543,MTNR1A
4544,MTNR1B
4547,MTTP
4548,MTR
4552,MTRR
4580,MTX1
4582,MUC1
4583,MUC2
4584,MUC3A
4585,MUC4
4586,MUC5AC
4588,MUC6
4589,MUC7
4591,TRIM37
4593,MUSK
4594,MUT
4595,MUTYH
4597,MVD
4598,MVK
4599,MX1
460,ASTN1
4600,MX2
4601,MXI1
4602,MYB
4603,MYBL1
4604,MYBPC1
4605,MYBL2
4606,MYBPC2
4607,MYBPC3
4608,MYBPH
4609,MYC
4610,MYCL
4612,MYCLK1
4613,MYCN
4615,MYD88
4616,GADD45B
4617,MYF5
4618,MYF6
4619,MYH1
462,SERPINC1
4620,MYH2
4621,MYH3
4622,MYH4
4624,MYH6
4625,MYH7
4626,MYH8
4627,MYH9
4628,MYH10
4629,MYH11
463,ZFHX3
4632,MYL1
4633,MYL2
4634,MYL3
4635,MYL4
4636,MYL5
4637,MYL6
4638,MYLK
4639,MYLL1
4640,MYO1A
4641,MYO1C
